PeriodKey,PeriodDateEnd,Month,Quarter,Year,Category,SubCategory,Country,Segment,Driver_Score,Driver,Brand,Equity_Score,CBI
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,75,Meets my needs,Align Probiotic ,42,33
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,36,Meets my needs,Klean Athlete Klean Probiotic,36,50
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,70,Minimise gas,Friska Women’s Health,35,34
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,85,Easily available,Garden of Life Dr Formulated Probiotics Once Daily Women's,35,59
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,71,Effective/works as advertised,Culturelle Women's Healthy Balance,35,88
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,70,Minimise gas,HUM Nutrition Private Party,35,38
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,75,Brand has nice advertising,HUM Nutrition Private Party,35,38
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,36,Meets my needs,RepHresh Pro-B Probiotic Feminine Supplement ,35,59
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,83,Brand is trustworthy,Klean Athlete Klean Probiotic,34,50
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,81,Helps to detox,Friska Nightly Reboot,43,42
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,66,Minimise gas,Friska Nightly Reboot,44,42
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,78,Meets my needs,Optibac Everyday Probiotics,43,64
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,50,Better colon health,Innovixlabs Multi-Strain Probiotics,43,45
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,77,Helps boost sleep hormones,HUM Nutrition Beauty zzZz ,43,54
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,34,Good promotions,Garden of Life Dr Formulated Probiotics Once Daily Men's,40,87
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,70,Effective/works as advertised,Renew Life Men's Care Probiotic,40,76
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,88,Minimise gas,Nordic Naturals Nordic Flora Probiotic Daily,41,73
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,73,Fast acting,Solaray Men’s Formula,40,81
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,60,Easily available,Ancient Nutrition SBO Probiotics Men’s,39,63
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,79,Helps to detox,Friska Women’s Health,34,34
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,83,Brand is trustworthy,Bio-Kult Pro-Cyan,34,50
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,82,My favourite brand/brand I purchase most often,Jarrow Formulas Fem-Dophilus,34,45
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,89,Better colon health,Jarrow Formulas Fem-Dophilus,32,45
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,81,Helps to detox,Garden of Life Dr Formulated Probiotics Once Daily Restore Sleep,42,66
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,77,Likes the brand's ambassadors,Optibac Everyday Probiotics,41,64
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,81,Uses unique/high quality ingredients,Innovixlabs Multi-Strain Probiotics,41,45
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,52,Brand is trustworthy,Innovixlabs Multi-Strain Probiotics,40,45
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,51,Stay asleep longer,Biotiquest Simple Slumber Probiotics,41,76
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,84,Improves immune system,HUM Nutrition Beauty zzZz ,42,54
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,74,Brand has nice advertising,Gaia Herbs Sound Sleep,41,28
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,74,Likes the brand's ambassadors,Garden of Life Dr Formulated Probiotics Once Daily Men's,38,87
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,70,Effective/works as advertised,Ancient Nutrition SBO Probiotics Men’s,39,63
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,65,Great value-for-money,NOW Probiotic-10,38,61
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,75,Meets my needs,NOW Probiotic-10,38,61
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,72,Uses unique/high quality ingredients,NOW Probiotic-10,38,61
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,78,Improves immune system,Culturelle Daily Probiotic ,38,62
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,70,Effective/works as advertised,BioSchwartz Advanced Strength Probiotic,38,50
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,86,Good promotions,Garden of Life Dr Formulated Probiotics Once Daily Women's,33,59
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,86,Good promotions,Friska Women’s Health,32,34
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,79,Helps to detox,Garden of Life Dr Formulated Probiotics Once Daily Women's,32,59
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,75,Brand has nice advertising,Garden of Life Dr Formulated Probiotics Once Daily Women's,32,59
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,61,Likes the brand's ambassadors,Renew Life Women's Care,32,58
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,78,Prevents UTI,Renew Life Women's Care,32,58
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,89,Better colon health,HUM Nutrition Private Party,61,38
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,80,Great reviews and recommendations,HUM Nutrition Private Party,32,38
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,36,Meets my needs,Bio-Kult Pro-Cyan,32,50
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,75,Brand has nice advertising,Bio-Kult Pro-Cyan,32,50
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,84,Helps with weight management,Bio-Kult Pro-Cyan,32,50
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,71,Effective/works as advertised,Hyperbiotics PRO-Women Probiotics,32,37
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,71,Effective/works as advertised,Klean Athlete Klean Probiotic,31,50
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,83,Support healthy sleep cycles,Friska Nightly Reboot,39,42
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,84,Improves immune system,Optibac Everyday Probiotics,39,64
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,78,Meets my needs,Biotiquest Simple Slumber Probiotics,38,76
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,75,Good promotions,HUM Nutrition Beauty zzZz ,39,54
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,62,Brand has nice advertising,Friska Men’s Health,35,45
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,44,My favourite brand/brand I purchase most often,Solaray Men’s Formula,35,81
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,75,Meets my needs,BioSchwartz Advanced Strength Probiotic,35,50
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,44,My favourite brand/brand I purchase most often,Align Probiotic ,36,33
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,76,Expert/science-backed,Culturelle Women's Healthy Balance,31,88
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,75,Brand has nice advertising,Klean Athlete Klean Probiotic,30,50
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,70,Minimise gas,Hyperbiotics PRO-Women Probiotics,30,37
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,48,Uses unique/high quality ingredients,HUM Nutrition Private Party,29,38
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,78,Meets my needs,Probulin Total Care Probiotics,38,73
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,77,Helps boost sleep hormones,Biotiquest Simple Slumber Probiotics,37,76
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,69,My favourite brand/brand I purchase most often,SM Nutrition - Probiotic and Sleep Support,38,54
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,81,Uses unique/high quality ingredients,Gaia Herbs Sound Sleep,36,28
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,83,Support healthy sleep cycles,Gaia Herbs Sound Sleep,37,28
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,80,Better colon health,Renew Life Men's Care Probiotic,35,76
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,34,Good promotions,Renew Life Men's Care Probiotic,34,76
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,70,Effective/works as advertised,NOW Probiotic-10,35,61
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,62,Brand has nice advertising,NOW Probiotic-10,35,61
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,76,Expert/science-backed,Culturelle Daily Probiotic ,33,62
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,88,Minimise gas,BioSchwartz Advanced Strength Probiotic,33,50
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,84,Improves stamina,BioSchwartz Advanced Strength Probiotic,35,50
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,80,Better colon health,Align Probiotic ,33,33
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,58,Brand is trustworthy,Align Probiotic ,35,33
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,83,Brand is trustworthy,HUM Nutrition Private Party,29,38
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,75,Brand has nice advertising,RepHresh Pro-B Probiotic Feminine Supplement ,29,59
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,85,Easily available,Hyperbiotics PRO-Women Probiotics,29,37
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,84,Helps with weight management,HUM Nutrition Private Party,28,38
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,75,Good promotions,Optibac Everyday Probiotics,36,64
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,69,My favourite brand/brand I purchase most often,Peptiva Clinically Validated Probiotics Sleep Support,36,83
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,60,Easily available,Friska Men’s Health,31,45
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,60,Helps to detox,Renew Life Men's Care Probiotic,32,76
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,88,Minimise gas,Ancient Nutrition SBO Probiotics Men’s,32,63
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,80,Better colon health,NOW Probiotic-10,32,61
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,65,Great value-for-money,Culturelle Daily Probiotic ,32,62
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,60,Helps to detox,Culturelle Daily Probiotic ,32,62
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,74,"Vaginal health (prevents bacteria/yeast infection, etc)",Klean Athlete Klean Probiotic,27,50
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,48,Uses unique/high quality ingredients,Jarrow Formulas Fem-Dophilus,27,45
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,89,Better colon health,Hyperbiotics PRO-Women Probiotics,43,37
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,80,Great reviews and recommendations,Garden of Life Dr Formulated Probiotics Once Daily Women's,26,59
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,85,Easily available,HUM Nutrition Private Party,26,38
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,52,Brand is trustworthy,Friska Nightly Reboot,33,42
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,74,Brand has nice advertising,Garden of Life Dr Formulated Probiotics Once Daily Restore Sleep,33,66
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,68,Effective/works as advertised,Optibac Everyday Probiotics,33,64
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,83,Support healthy sleep cycles,Optibac Everyday Probiotics,33,64
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,68,Effective/works as advertised,Probulin Total Care Probiotics,33,73
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,50,Better colon health,Friska Nightly Reboot,51,42
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,85,Great value-for-money,HUM Nutrition Beauty zzZz ,34,54
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,75,Good promotions,Gaia Herbs Sound Sleep,33,28
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,44,My favourite brand/brand I purchase most often,Friska Men’s Health,30,45
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,78,Improves immune system,Renew Life Men's Care Probiotic,31,76
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,62,Brand has nice advertising,Nordic Naturals Nordic Flora Probiotic Daily,30,73
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,78,Improves immune system,BioSchwartz Advanced Strength Probiotic,30,50
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,86,Improves immune system,Friska Women’s Health,25,34
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,48,Uses unique/high quality ingredients,Friska Women’s Health,25,34
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,36,Meets my needs,Garden of Life Dr Formulated Probiotics Once Daily Women's,25,59
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,75,Brand has nice advertising,Ritual Synbiotic+,25,77
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,86,Good promotions,Klean Athlete Klean Probiotic,25,50
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,80,Great reviews and recommendations,Klean Athlete Klean Probiotic,25,50
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,84,Helps with weight management,Klean Athlete Klean Probiotic,25,50
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,80,Great value-for-money,Hyperbiotics PRO-Women Probiotics,25,37
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,68,Effective/works as advertised,Friska Nightly Reboot,31,42
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,77,Likes the brand's ambassadors,Friska Nightly Reboot,32,42
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,85,Great value-for-money,Gaia Herbs Sound Sleep,30,28
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,77,Helps boost sleep hormones,Gaia Herbs Sound Sleep,32,28
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,80,Great reviews and recommendations,Friska Men’s Health,29,45
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,60,Helps to detox,Garden of Life Dr Formulated Probiotics Once Daily Men's,28,87
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,44,My favourite brand/brand I purchase most often,Garden of Life Dr Formulated Probiotics Once Daily Men's,28,87
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,70,Effective/works as advertised,Nordic Naturals Nordic Flora Probiotic Daily,27,73
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,84,Improves stamina,NOW Probiotic-10,29,61
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,75,Meets my needs,Culturelle Daily Probiotic ,28,62
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,76,Expert/science-backed,BioSchwartz Advanced Strength Probiotic,28,50
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,78,Prevents UTI,HUM Nutrition Private Party,24,38
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,85,Easily available,Bio-Kult Pro-Cyan,24,50
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,71,Effective/works as advertised,RepHresh Pro-B Probiotic Feminine Supplement ,24,59
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,80,Great value-for-money,Friska Women’s Health,23,34
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,36,Meets my needs,Renew Life Women's Care,23,58
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,61,Likes the brand's ambassadors,Ritual Synbiotic+,23,77
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,61,Likes the brand's ambassadors,HUM Nutrition Private Party,23,38
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,48,Uses unique/high quality ingredients,Klean Athlete Klean Probiotic,23,50
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,86,Improves immune system,Bio-Kult Pro-Cyan,23,50
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about women’s health benefits in the context of probiotics+ ,76,Expert/science-backed,Klean Athlete Klean Probiotic,22,50
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,66,Minimise gas,Innovixlabs Multi-Strain Probiotics,28,45
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about good sleep benefits in the context of probiotics+ ,85,Great value-for-money,SM Nutrition - Probiotic and Sleep Support,29,54
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,78,Improves immune system,Friska Men’s Health,27,45
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,75,Meets my needs,Garden of Life Dr Formulated Probiotics Once Daily Men's,26,87
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,80,Great reviews and recommendations,Renew Life Men's Care Probiotic,26,76
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,72,Uses unique/high quality ingredients,Renew Life Men's Care Probiotic,25,76
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,58,Brand is trustworthy,Nordic Naturals Nordic Flora Probiotic Daily,27,73
1,28/2/2023,February,Q1,2023,Digestive Health Supplement,Probiotics+,USA,Consumers discussing about men’s health benefits in the context of probiotics+ ,65,Great value-for-money,Solaray Men’s Formula,27,81
